type,no,id,ja,en,use,note,author
TRN,7580,,所定休憩時間(分),Regular break time (Min.) ,,,Mari
TRN,7590,,出社時刻(分),Time of arrival (Min.) ,,,Mari
TRN,7600,,出社時刻(HH:MM),Time of arrival (HH:MM) ,,,Mari
TRN,7610,,無給休憩時間(分),Unpaid break time (Min.) ,,,Mari
TRN,7620,,平日日中法定内残業(分),Weekday daytime overtime work within legal work hours (Min.),,overtime=OT,Mari
TRN,7630,,平日日中法定内所定内労働(分),Weekday daytime regular work within legal work hours (Min.) ,,,Mari
TRN,7640,,平日日中法定内所定内労働,Weekday daytime regular work within legal work hours ,,,Mari
TRN,7650,,平日日中法定外残業(分),Weekday daytime overtime work in excess of legal work hours (Min.) ,,,Mari
TRN,7660,,平日深夜法定内残業(分),Weekday late-night overtime work within legal work hours (Min.) ,,,Mari
TRN,7670,,平日深夜法定内所定内労働(分),Weekday late-night regular work within legal work hours (Min.) ,,,Mari
TRN,7680,,平日深夜法定内所定内労働,Weekday late-night regular work within legal work hours ,,,Mari
TRN,7690,,平日深夜法定外残業(分),Weekday late-night overtime work in excess of legal work hours (Min.) ,,,Mari
TRN,7700,,所定休日日中法定外残業(分),Regular holiday daytime overtime work in excess of legal work hours (Min.) ,,,Mari
TRN,7710,,所定休日日中法定外残業,Regular holiday daytime overtime work in excess of legal work hours ,,,Mari
TRN,7720,,所定休日日中法定内残業(分),Regular holiday daytime overtime work within legal work hours (Min.) ,,,Mari
TRN,7730,,所定休日日中法定内残業,Regular holiday daytime overtime work within legal work hours ,,,Mari
TRN,7740,,所定休日深夜法定外残業(分),Regular holiday late-night overtime work in excess of legal work hours (Min.) ,,,Mari
TRN,7750,,所定休日深夜法定外残業,Regular holiday late-night overtime work in excess of legal work hours ,,,Mari
TRN,7760,,所定休日深夜法定内残業(分),Regular holiday late-night overtime work within legal work hours (Min.) ,,,Mari
TRN,7770,,所定休日深夜法定内残業,Regular holiday late-night overtime work within legal work hours ,,,Mari
TRN,7780,,法定時間外割増(分),extra legal work hours (Min.) ,,,Mari
TRN,7790,,所定労働時間(分),Regular work time (Min.) ,,,Mari
TRN,7800,,法定休日労働時間(分),Legal holiday work time (Min.)  ,,,Mari
TRN,7810,,法定時間外残業(分),Overtime work in excess of legal work hours (Min.)  ,,,Mari
TRN,7820,,法定時間内残業(分),Overtime work within legal work hours (Min.) ,,,Mari
TRN,7830,,法定内労働時間(分),Work time within legal work hours (Min.) ,,,Mari
TRN,7840,,ネット労働時間(分),Net work time (Min.) ,,,Mari
TRN,7850,,深夜労働時間(分),Late-night work time (Min.) ,,,Mari
TRN,7860,,休憩時間(分),Break time (Min.) ,,,Mari
TRN,7870,,残業時間(分),Overtime work time (Min.) ,,,Mari
TRN,7880,,実労働時間(分),Actual work time (Min.) ,,,Mari
TRN,7890,,総労働時間(分),Total work time (Min.) ,,,Mari
TRN,7900,,取引先 部門,Customer division ,,,Mari
TRN,7910,,ジョブリーダー社員名,Job leader employee name ,,,Mari
TRN,7920,,申請種類,Request type ,,,Mari
TRN,7930,,過不足時間(分),Over/under working hours (Min.) ,,,Mari
TRN,7940,,平均退社時刻(分),Average time of departure (Min.) ,,,Mari
TRN,7950,,平均退社時刻(HH:MM),Average time of departure (HH:MM) ,,,Mari
TRN,7960,,平均出社時刻(分),Average time of arrival (Min.) ,,,Mari
TRN,7970,,平均出社時刻(HH:MM),Average time of arrival (HH:MM) ,,,Mari
TRN,7980,,代替休暇発生日数,Days entitling compensatory/substitute day off,,"compensatory=comp., substitute=sub.",Mari
TRN,7990,,代替休暇発生日数(所定休日),Days entitling compensatory/substitute day off (Regular holidays) ,,,Mari
TRN,8000,,代替休暇発生日数(法定休日),Days entitling compensatory/substitute day off (Legal holidays) ,,,Mari
TRN,8010,,代替休暇消化日数,Compensatory/substitute holidays taken ,,,Mari
TRN,8020,,代替休暇消化日数(所定休日),Compensatory/substitute holidays taken (Regular holidays) ,,,Mari
TRN,8030,,代替休暇消化日数(法定休日),Compensatory/substitute holidays taken (Legal holidays) ,,,Mari
TRN,8040,,代替休暇失効日数,Unused compensatory/substitute holidays ,,,Mari
TRN,8050,,代替休暇失効日数(所定休日),Unused compensatory/substitute holidays (Regular holidays) ,,,Mari
TRN,8060,,代替休暇失効日数(法定休日),Unused compensatory/substitute holidays (Legal Holidays) ,,,Mari
TRN,8070,,代替休暇残日数,Remaining compensatory/substitute holidays ,,,Mari
TRN,8080,,代替休暇残日数(所定休日),Remaining compensatory/substitute holidays (Regular holidays) ,,,Mari
TRN,8090,,代替休暇残日数(法定休日),Remaining compensatory/substitute holidays (Legal holidays) ,,,Mari
TRN,8100,,フレックスにおける所定休日の労働時間(分),Flextime regular holiday work time (Min.)  ,,,Mari
TRN,8110,,フレックスにおける所定休日の労働時間,Flextime regular holiday work time ,,,Mari
TRN,8120,,フレックスにおける所定休日の深夜労働時間(分),Flextime regular holiday late-night work time (Min.) ,,,Mari
TRN,8130,,フレックスにおける所定休日の深夜労働時間,Flextime regular holiday late-night work time ,,,Mari
TRN,8140,,法定労働時間(分),Work time within legal work hours (Min.) ,,,Mari
TRN,8150,,変形期間における法定労働時間(分),Work time within legal work hours under variable work hour system (Min.) ,,,Mari
TRN,8160,,変形期間における法定労働時間,Work time within legal work hours under variable work hour system  ,,,Mari
TRN,8170,,控除時間(分),Deducted time (Min.) ,,,Mari
TRN,8180,,当月度の超過回数,Frequency excess overtime work in current month ,,,Mari
TRN,8190,,限度超過時間(分),Excess time (Min.) ,,,Mari
TRN,8200,,有給休暇取得日数,Vacation days taken ,,,Mari
TRN,8210,,当四半期度の超過回数,Frequency of excess overtime work in current quarter ,,,Mari
TRN,8220,,当四半期度の超過時間(分),Excess time in current quarter (Min.) ,,,Mari
TRN,8230,,当四半期度の超過時間,Excess time in current quarter ,,,Mari
TRN,8240,,計画付与有給休暇取得日数,Programmed vacation days taken ,,,Mari
TRN,8250,,実労働時間－法定休日労働(有給休暇を含めない)(分),Actual work time - Legal holiday work (not inc. paid vacation) (Min.) ,,,Mari
TRN,8260,,実労働時間－法定休日労働(有給休暇を含めない),Actual work time - Legal holiday work (not inc. paid vacation) ,,,Mari
TRN,8270,,当年度の超過時間(分),Excess time in current year (Min.) ,,,Mari
TRN,8280,,所定休日労働時間(分),Regular holiday work time (Min.) ,,,Mari
TRN,8290,,総労働時間－法定休日労働(有給休暇を含む)(分),Total work time - Legal holiday work (inc. paid vacation) (Min.) ,,,Mari
TRN,8300,,総労働時間－法定休日労働(有給休暇を含む),Total work time - Legal holiday work (inc. paid vacation) ,,,Mari
TRN,8310,,変形期間内超過時間(分),Excess time under variable work hour system (Min.) ,,,Mari
TRN,8320,,変形期間内法定時間内労働時間(分),Work time within legal work hours under variable work hour system (Min.) ,,,Mari
TRN,8330,,実労働時間(みなし労働時間、有給休暇を含めない)(分),Actual work time (Deemed work hours not inc. paid vacation) (Min.)  ,,,Mari
TRN,8340,,実労働時間(みなし労働時間、有給休暇を含めない),Actual work time (Deemed work hours not inc. paid vacation) ,,,Mari
TRN,8350,,安全配慮上の超過時間(分),Time in excess of safety considerations (Min.) ,,,Mari
TRN,8360,,４５時間を超える時間外労働(分),Overtime work over 45 hours (Min.) ,,,Mari
TRN,8370,,４５時間を超える時間外労働,Overtime work over 45 hours ,,,Mari
TRN,8380,,６０時間を超える時間外労働(分),Overtime work over 60 hours (Min.) ,,,Mari
TRN,8390,,６０時間を超える時間外労働,Overtime work over 60 hours ,,,Mari
TRN,8400,,当月度の超過時間(分),Excess time in current month (Min.) ,,,Mari
TRN,8410,,実労働時間(有給休暇を含めない)(分),Actual work time (not inc. paid vacation) (Min.) ,,,Mari
TRN,8420,,実労働時間(有給休暇を含めない),Actual work time (not inc. paid vacation) ,,,Mari
TRN,8430,,総労働時間(有給休暇を含む)(分),Total work time (inc. paid vacation) (Min.) ,,,Mari
TRN,8440,,有給休暇失効日数,Unused vacation days ,,,Mari
TRN,8450,,有給休暇付与日数,Vacation day entitlement ,,,Mari
TRN,8460,,有給休暇残日数,Remaining vacation days ,,,Mari
TRN,8470,,有給休暇残時間,Remaining vacation hours ,,,Mari
TRN,8480,,遅刻・早退,Tardiness and Early Departure ,,,Mari
TRN,8490,,休暇,Leave ,,,Mari
TRN,8500,,詳細項目,Details columns ,,,Mari
TRN,8510,AtkEmpCoodinate01CustomReportType4000,勤怠月次連携,Work Attendance Monthly Link ,,,
TRN,8520,,詳細,Details ,,,Mari
TRN,8530,,振替申請(元),Substitute Holiday Request (From) ,,,Mari
TRN,8540,,振替申請(先),Substitute Holiday Request (To) ,,,Mari
TRN,8550,,休暇1,Leave 1 ,,,Mari
TRN,8560,,休暇2,Leave 2 ,,,Mari
TRN,8570,,勤怠交通費,Attendance Transportation Expenses ,,,Mari
TRN,8580,,経費,Expenses  ,,,Mari
TRN,8590,,勤怠ワーク,Attendance Work ,,,Mari
TRN,8600,,工数実績申請,Actual Project Hours Worked Request ,,,Mari
TRN,8610,,勤怠有休,Attendance Paid Leave ,,,Mari
TRN,8620,,有給休暇,Paid Leave ,,,Mari
TRN,8630,,カード明細データ,Card data details ,,,Mari
TRN,8640,,管理メニュー拡張,Extra Management Menu,,,Mari
TRN,8650,,固定日付,Fixed date ,,,Mari
TRN,8660,,勤怠共通設定,Attendance Shared Settings ,,,Mari
TRN,8670,,勤怠共通設定 (交際費の費目ID),Attendance Shared Settings (Social expense expense item ID) ,,,Mari
TRN,8680,,定期区間履歴,Commuting Route History ,,,Mari
TRN,8690,,シフト変更,Shift change ,,,Mari
TRN,8700,,代休の有効期限オプション,Compensatory holiday expiration date options ,,,Mari
TRN,8710,,代休可能休日勤務時間,Work time on compensatory day-approved holiday ,,,Mari
TRN,8720,,終業時刻,Work end time ,,,Mari
TRN,8730,,始業時刻,Work start time ,,,Mari
TRN,8740,,勤怠部署 (補助管理者１),Attendance Department (Assistant Administrator 1) ,,,Mari
TRN,8750,,勤怠部署 (補助管理者２),Attendance Department (Assistant Administrator 2) ,,,Mari
TRN,8760,,勤怠部署 (管理者),Attendance Department (Administrator) ,,,Mari
TRN,8770,,勤怠部署 (オリジナルID),Attendance Department (Original ID) ,,,Mari
TRN,8780,,勤怠部署,Attendance Department ,,,Mari
TRN,8790,,勤怠部署月次 (履歴部署Id),Department Monthly Attendance (HistDeptId) ,,,Mari
TRN,8800,,勤怠社員 (勤怠日次申請承認者),Attendance Employee (Daily attendance request approved by)  ,,,Mari
TRN,8810,,勤怠社員 (勤怠日次確定承認者),Attendance employee (Daily attendance confirmation approved by) ,,confirmation? finalization?,Mari
TRN,8820,,デフォルト勤怠ルール,Default Attendance Rules ,,,Mari
TRN,8830,,部署ID有効開始日,Department ID valid period start date ,,,Mari
TRN,8840,,部署ID有効開始月度,Department ID valid period start month ,,,Mari
TRN,8850,,勤怠社員 (経費申請承認者),Attendance Employee (Expense request approved by) ,,,Mari
TRN,8860,,対象者フラグ履歴,Records of Target Flag,,,
TRN,8870,,対象者フラグ上書き禁止,Applicable employee flag overwrite prohibited  ,,,Mari
TRN,8880,,勤怠社員 (勤怠管理者),Attendance Employee (Attendance Administrator) ,,,Mari
TRN,8890,,勤怠社員 (工数月次確定承認者),Attendance Employee (Monthly project hour confirmation approved by) ,,confirmation? finalization?,Mari
TRN,8900,,勤怠社員 (上長),Attendance Employee (Manager) ,,,Mari
TRN,8910,,勤怠社員 (ユーザ),Attendance Employee (User)  ,,,Mari
TRN,8920,,勤怠申請 (実行者),Attendance request (Requested by),,Requested/Approved by でいいでしょうか。,"Mari, 小島"
TRN,8930,,勤怠申請 (承認者1),Attendance request (Approved by 1) ,,,Mari
TRN,8940,,勤怠申請 (承認者2),Attendance request (Approved by 2) ,,,Mari
TRN,8950,,勤怠申請 (承認者3),Attendance request (Approved by 3) ,,,Mari
TRN,8960,,勤怠申請 (承認者4),Attendance request (Approved by 4) ,,,Mari
TRN,8970,,勤怠申請 (承認者5),Attendance request (Approved by 5) ,,,Mari
TRN,8980,,勤怠申請 (承認者6),Attendance request (Approved by 6) ,,,Mari
TRN,8990,,勤怠申請 (承認者7),Attendance request (Approved by 7) ,,,Mari
TRN,9000,,勤怠申請 (承認者8),Attendance request (Approved by 8) ,,,Mari
TRN,9010,,勤怠申請 (承認者9),Attendance request (Approved by 9) ,,,Mari
TRN,9020,,勤怠申請 (承認者10),Attendance request (Approved by 10) ,,,Mari
TRN,9030,,勤怠申請 (承認者),Attendance request (Approved by) ,,,Mari
TRN,9040,,終了時刻,Work end time ,,,Mari
TRN,9050,,勤怠申請 (ユーザ),Attendance Request (User) ,,,Mari
TRN,9060,,勤怠申請 (上長),Attendance Request (Manager) ,,,Mari
TRN,9070,,回数,Frequency ,,,Mari
TRN,9080,,開始時刻,Start time  ,,,Mari
TRN,9090,,前泊移動時間・時,Prior night travel time - Base 10 ,,,Mari
TRN,9100,,勤怠申請 (勤務地),Attendance Request (Workplace) ,,,Mari
TRN,9110,,欠勤時間・時,Time absent - Base 10 ,,,Mari
TRN,9120,,法定時間外割増・時,extra legal work hours - Base 10 ,,,Mari
TRN,9130,,勤怠日次 (日次申請ID),Daily Attendance (Daily request ID) ,,,Mari
TRN,9140,,勤怠日次 (早退申請),Daily Attendance (Early Departure Request) ,,,Mari
TRN,9150,,早退控除時間・時,Time deducted for early departure - Base 10  ,,,Mari
TRN,9160,,勤怠日次 (早朝勤務申請ID),Daily Attendance (Early Departure Request ID) ,,,Mari
TRN,9170,,早退時間・時,Early departure time - Base 10 ,,,Mari
TRN,9180,,退社時刻・時,Time of departure - Base 10 ,,,Mari
TRN,9190,,退社時刻・時刻,Time of departure - Base 60 ,,,Mari
TRN,9200,,振替申請ID(先),Substitute Holiday Request ID (To) ,,,Mari
TRN,9210,,勤怠日次 (振替申請ID(先)),Daily Attendance (Substitute Holiday Request ID(To)) ,,,Mari
TRN,9220,,振替申請ID(元),Substitute Holiday Request ID (From) ,,,Mari
TRN,9230,,勤怠日次 (振替申請),Daily Attendance (Substitute Holiday Request) ,,,Mari
TRN,9240,,休暇申請ID1,Leave Request ID 1 ,,,Mari
TRN,9250,,休暇申請ID2,Leave Request ID 2 ,,,Mari
TRN,9260,,勤怠日次 (勤怠申請),Daily Attendance (Attendance Request) ,,,Mari
TRN,9270,,法定休日日中・時,Legal holiday daytime - Base 10 ,,,Mari
TRN,9280,,休暇ID1,Leave ID 1 ,,,Mari
TRN,9290,,休暇ID2,Leave ID 2 ,,,Mari
TRN,9300,,勤怠日次 (休暇ID2),Monthly Attendance (Leave ID 2) ,,,Mari
TRN,9310,,法定休日深夜・時,Legal holiday late-night - Base 10 ,,,Mari
TRN,9320,,勤怠日次 (休日出勤申請),Daily Attendance (Holiday Work Request) ,,,Mari
TRN,9330,,遅刻控除時間・時,Time deducted for tardiness - Base 10 ,,,Mari
TRN,9340,,勤怠日次 (遅刻申請),Daily Attendance (Late Start Request) ,,,Mari
TRN,9350,,遅刻時間・時,Tardy time - Base 10 ,,,Mari
TRN,9360,,法定休日勤務日数2,Legal holiday work days 2 ,,,Mari
TRN,9370,,深夜勤務割増・時,Late-night work additional - Base 10 ,,,Mari
TRN,9380,,時間単位有休取得時間・時,Hourly paid leave time taken - Base 10 ,,,Mari
TRN,9390,,勤怠日次 (長期時間変更申請),Daily Attendance (Long-term Time Change Request) ,,,Mari
TRN,9400,,勤怠日次 (勤務時間変更申請),Daily Attendance (Work Hour Change Request) ,,,Mari
TRN,9410,,控除私用外出時間・時,Time deducted for personal business away from workplace - Base 10 ,,,Mari
TRN,9420,,勤務時間内私用外出・時,Personal business away from workplace during work hours - Base 10 ,,,Mari
TRN,9430,,退社時刻（ボタン）・時,Time of departure (Button) - Base 10 ,,,Mari
TRN,9440,,退社時刻（ボタン）・時刻,Time of departure (Button) - Base 60 ,,,Mari
TRN,9450,,出社時刻（ボタン）・時,Time of arrival (Button) - Base 10 ,,,Mari
TRN,9460,,出社時刻（ボタン）・時刻,Time of arrival (Button) - Base 60 ,,,Mari
TRN,9470,,退社時刻(ボタン丸めなし)・時,"Time of departure (Button, no rounding) - Base 10 ",,,Mari
TRN,9480,,退社時刻(ボタン丸めなし)・時刻,"Time of departure (Button, no rounding) - Base 60 ",,,Mari
TRN,9490,,出社時刻(ボタン丸めなし)・時,"Time of arrival (Button, no rounding) - Base 10 ",,,Mari
TRN,9500,,出社時刻(ボタン丸めなし)・時刻,"Time of arrival (Button, no rounding) - Base 60 ",,,Mari
TRN,9510,,所定休憩時間・時,Regular break time - Base 10 ,,Legal.. になっていたので修正,Mari
TRN,9520,,出社時刻・時,Time of arrival - Base 10 ,,,Mari
TRN,9530,,出社時刻・時刻,Time of arrival - Base 60 ,,,Mari
TRN,9540,,日次一意キー,Unique key ,,,Mari
TRN,9550,,無給休憩時間・時,Unpaid break time - Base 10 ,,,Mari
TRN,9560,,平日日中法内残業・時,Weekday daytime overtime work within statutory work hours - Base 10 ,,,Mari
TRN,9570,,平日日中法内所定・時,Weekday daytime regular work within regular work hours - Base 10 ,,,Mari
TRN,9580,,平日日中法外・時,Weekday daytime overtime work in excess of statutory work hours - Base 10 ,,,Mari
TRN,9590,,平日深夜法内残業・時,Weekday late-night overtime work within statutory work hours - Base 10 ,,,Mari
TRN,9600,,平日深夜法内所定・時,Weekday late-night overtime work within regular work hours - Base 10 ,,,Mari
TRN,9610,,平日深夜法外・時,Weekday late-night overtime work in excess of statutory work hours - Base 10 ,,,Mari
TRN,9620,,休日日中法外・時,Holiday daytime in excess of statutory work hours - Base 10 ,,,Mari
TRN,9630,,休日日中法内・時,Holiday daytime within statutory work hours - Base 10 ,,,Mari
TRN,9640,,休日深夜法外・時,Holiday late-night in excess of statutory work hours - Base 10 ,,,Mari
TRN,9650,,休日深夜法内・時,Holiday late-night within statutory work hours - Base 10 ,,,Mari
TRN,9660,,割増労働時間・時,Additional work time - Base 10 ,,,Mari
TRN,9670,,所定労働時間・時,Regular work time - Base 10 ,,,Mari
TRN,9680,,所定休日勤務日数(振休あり2),Regular holiday work days (w/substitute holiday 2) ,,,Mari
TRN,9690,,所定休日勤務日数(振休なし2),Regular holiday work days (w/o substitute holiday 2) ,,,Mari
TRN,9700,,法定休日労働時間・時,Legal holiday work time - Base 10 ,,,Mari
TRN,9710,,法定時間外残業・時,Overtime work in excess of legal work hours - Base 10 ,,,Mari
TRN,9720,,法定時間内残業・時,Overtime work within legal work hours - Base 10 ,,,Mari
TRN,9730,,法定内労働時間・時,Work time within legal work hours - Base 10 ,,,Mari
TRN,9740,,ネット労働時間・時,Net work time - Base 10 ,,,Mari
TRN,9750,,深夜労働時間・時,Late-night work time - Base 10 ,,,Mari
TRN,9760,,休憩時間・時,Break time - Base 10 ,,,Mari
TRN,9770,,残業時間・時,Overtime work time - Base 10 ,,,Mari
TRN,9780,,実労働時間・時,Actual work time - Base 10 ,,,Mari
TRN,9790,,総労働時間・時,Total work time - Base 10 ,,,Mari
TRN,9800,,勤怠日次 (残業申請ID),Daily Attendance (Overtime Work Request ID) ,,,Mari
TRN,9810,,勤怠社員部署履歴,Attendance Employee Department History ,,,Mari
TRN,9820,,時刻,Time ,,,Mari
TRN,9830,,着駅コード,Destination station code ,,,Mari
TRN,9840,,勤怠ジョブマスタ,Attendance Job Master ,,,Mari
TRN,9850,,勤怠交通費 (事前申請費目ID),Attendance Transportation (advance approval expense item ID) ,,,Mari
TRN,9860,,発駅コード,Originating station code ,,,Mari
TRN,9870,,勤怠交通費履歴,Attendance Transportation Expense History ,,,Mari
TRN,9880,,過不足時間・時,Over/under working hours - Base 10  ,,,Mari
TRN,9890,,平均退社時刻・時,Average time of departure - Base 10 ,,,Mari
TRN,9900,,平均退社時刻・時刻,Average time of departure - Base 60 ,,,Mari
TRN,9910,,平均出社時刻・時,Average time of arrival - Base 10 ,,,Mari
TRN,9920,,平均出社時刻・時刻,Average time of arrival - Base 60 ,,,Mari
TRN,9930,,控除早退時間・時,Deducted early departure time - Base 10 ,,,Mari
TRN,9940,,フレックス所定休日・時,Flextime regular holiday - Base 10 ,,,Mari
TRN,9950,,フレックス所定休日夜間・時,Flextime regular holiday night - Base 10 ,,,Mari
TRN,9960,,控除遅刻時間・時,Deducted tardy time - Base 10 ,,,Mari
TRN,9970,,月の法定労働時間・時,Monthly work time within legal work hours - Base 10 ,,,Mari
TRN,9980,,変形期間法定労働時間・時,Work time within legal work hours under variable work hour system - Base 10 ,,,Mari
TRN,9990,,控除時間・時,Deducted time - Base 10 ,,,Mari
TRN,10000,,限度超過時間・時,Excess time - Base 10 ,,,Mari
TRN,10010,,4半期36協定対象残業時間・時,Quarterly overtime work time under 36 Agreement  - Base 10  ,,,Mari
TRN,10020,,勤務時間内私用外出時間・時,Time away from workplace on personal business during work hours - Base 10 ,,,Mari
TRN,10030,,勤務時間外私用外出時間・時,Time away from workplace on personal business outside work hours - Base 10 ,,,Mari
TRN,10040,,実労働－法休(除有休),Actual work - legal holiday (except paid leave) ,,,Mari
TRN,10050,,実労働－法休(除有休)・時,Actual work - Legal holiday (except paid leave) - Base 10 ,,,Mari
TRN,10060,,累計３６協定対象残業時間・時,Total quarterly overtime work time under 36 Agreement - Base 10 ,,,Mari
TRN,10070,,所定休日労働時間・時,Regular work hours - Base 10 ,,,Mari
TRN,10080,,総労働－法休(含有休),Total work - Legal holiday (inc. paid leave) ,,,Mari
TRN,10090,,総労働－法休(含有休)・時,Total work - Legal holiday (inc. paid leave) - Base 10 ,,,Mari
TRN,10100,,公用外出時間・時,Time away from place on Company business - Decimal ,,,Mari
TRN,10110,,変形期間内超過時間・時,Excess time under variable work hour system - Base 10 ,,,Mari
TRN,10120,,変形期間内法定時間内労働時間・時,Work time within legal work hours under variable work hour system - Base 10 ,,,Mari
TRN,10130,,週４０時間超労働時間・時,Work time over 40 hours per week - Base 10 ,,,Mari
TRN,10140,,４５時間超残業・時,Overtime work over 45 hours - Base 10 ,,,Mari
TRN,10150,,６０時間超残業・時,Overtime work over 60 hours - Base 10 ,,,Mari
TRN,10160,,勤怠積休休暇,Attendance Saved Leave ,,,Mari
TRN,10170,,勤怠積休詳細,Attendance Saved Leave Details ,,,Mari
TRN,10180,,月間残業時間警告２,Monthly Overtime Warning 2  ,,,Mari
TRN,10190,,月間残業時間警告３,Monthly Overtime Warning 3 ,,,Mari
TRN,10200,,４半期残業時間警告２,4th quarter Overtime Warning 2 ,,,Mari
TRN,10210,,年間残業時間警告２,Yearly Overtime Warning 2 ,,,Mari
TRN,10220,,月次サマリー差込,Monthly Summary insert ,,,Mari
TRN,10230,,付与日２,Authorization Date 2 ,,,Mari
TRN,10240,,勤務体系別休暇,Leave by Employee Type ,,,Mari
TRN,10250,,勤務体系別パターン,Employee type by Employee Type  ,,,Mari
TRN,10260,,勤怠有休付与設定,Attendance Paid Leave Authorization Settings ,,,Mari
TRN,10270,,時間・分（数式）,Hours/Minutes (Formula) ,,,Mari
TRN,10280,,時間・分,Hours/Minutes ,,,Mari
TRN,10290,,基準時間(H),Standard time (H) ,,,Mari
TRN,10300,,時間単位フラグ,Hourly flag ,,,Mari
TRN,10310,,勤怠有休詳細,Attendance Paid Leave Details ,,,Mari
TRN,10320,,勤怠有休詳細 (勤怠有休),Attendance Paid Leave Details (Attendance Paid Leave) ,,,Mari
TRN,10330,,経費申請 (申請者),Expense Request (Requested by) ,,,Mari
TRN,10340,,経費申請 (承認者1),Expense Request (Approved by 1) ,,,Mari
TRN,10350,,経費申請 (承認者2),Expense Request (Approved by 2) ,,,Mari
TRN,10360,,経費申請 (承認者3),Expense Request (Approved by 3) ,,,Mari
TRN,10370,,経費申請 (承認者4),Expense Request (Approved by 4) ,,,Mari
TRN,10380,,経費申請 (承認者5),Expense Request (Approved by 5) ,,,Mari
TRN,10390,,経費申請 (承認者6),Expense Request (Approved by 6) ,,,Mari
TRN,10400,,経費申請 (承認者7),Expense Request (Approved by 7) ,,,Mari
TRN,10410,,経費申請 (承認者8),Expense Request (Approved by 8) ,,,Mari
TRN,10420,,経費申請 (承認者9),Expense Request (Approved by 9) ,,,Mari
TRN,10430,,経費申請 (承認者10),Expense Request (Approved by 10) ,,,Mari
TRN,10440,,経費申請 (承認者),Expense Request (Approved by) ,,,Mari
TRN,10450,,経費申請 (上長),Expense Request (Manager) ,,,Mari
TRN,10460,,経費事前申請 (申請者),Advance Approval (Requested by) ,,,Mari
TRN,10470,,経費事前申請 (承認者1),Advance Approval (Approved by 1) ,,,Mari
TRN,10480,,経費事前申請 (承認者2),Advance Approval (Approved by 2) ,,,Mari
TRN,10490,,経費事前申請 (承認者3),Advance Approval (Approved by 3) ,,,Mari
TRN,10500,,経費事前申請 (承認者4),Advance Approval (Approved by 4) ,,,Mari
TRN,10510,,経費事前申請 (承認者5),Advance Approval (Approved by 5) ,,,Mari
TRN,10520,,経費事前申請 (承認者6),Advance Approval (Approved by 6) ,,,Mari
TRN,10530,,経費事前申請 (承認者7),Advance Approval (Approved by 7) ,,,Mari
TRN,10540,,経費事前申請 (承認者8),Advance Approval (Approved by 8) ,,,Mari
TRN,10550,,経費事前申請 (承認者9),Advance Approval (Approved by 9) ,,,Mari
TRN,10560,,経費事前申請 (承認者10),Advance Approval (Approved by 10) ,,,Mari
TRN,10570,,経費事前申請 (上長),Advance Approval (Manager) ,,,Mari
TRN,10580,,会議交際費使用事前申請,Advance Approval for Social Expense for Meeting ,,,Mari
TRN,10590,,経費事前申請出張日,Business trip advance approval date ,,,Mari
TRN,10600,,経費事前申請出張日 (費目マスタ),Business trip advance approval date (account master) ,,,Mari
TRN,10610,,勤怠休暇,Attendance Leave ,,,Mari
TRN,10620,,勤怠お知らせ,Attendance Information ,,,Mari
TRN,10630,,期限,Expiration date ,,,Mari
TRN,10640,,勤怠ジョブ,Attendance Job ,,,Mari
TRN,10650,,工数実績申請 (実行者),Actual Project Hours Worked Request (Requested by) ,,,Mari
TRN,10660,,工数実績申請 (承認者1),Actual Project Hours Worked Request (Approved by 1) ,,,Mari
TRN,10670,,工数実績申請 (承認者2),Actual Project Hours Worked Request (Approved by 2) ,,,Mari
TRN,10680,,工数実績申請 (承認者3),Actual Project Hours Worked Request (Approved by 3) ,,,Mari
TRN,10690,,工数実績申請 (承認者4),Actual Project Hours Worked Request (Approved by 4) ,,,Mari
TRN,10700,,工数実績申請 (承認者5),Actual Project Hours Worked Request (Approved by 5) ,,,Mari
TRN,10710,,工数実績申請 (承認者6),Actual Project Hours Worked Request (Approved by 6) ,,,Mari
TRN,10720,,工数実績申請 (承認者7),Actual Project Hours Worked Request (Approved by 7) ,,,Mari
TRN,10730,,工数実績申請 (承認者8),Actual Project Hours Worked Request (Approved by 8) ,,,Mari
TRN,10740,,工数実績申請 (承認者9),Actual Project Hours Worked Request (Approved by 9) ,,,Mari
TRN,10750,,工数実績申請 (承認者10),Actual Project Hours Worked Request (Approved by 10) ,,,Mari
TRN,10760,,工数実績申請 (上長),Actual Project Hours Worked Request (Manager) ,,,Mari
TRN,10770,,月度（6桁数値）,Month (6-digit number) ,,,Mari
TRN,10780,,勤怠ジョブ割当,Attendance Job Assignment ,,,Mari
TRN,10790,,ジョブコード＋社員コード,Job Code + Employee Code ,,,Mari
TRN,10800,,精算仕訳,Journal entry,,,Mari
TRN,10810,,精算仕訳明細,Settlement itemized statement ,,,Mari
TRN,10820,,行No,Line No. ,,,Mari
TRN,10830,,勤怠情報を出力するためのレポートタイプ,Report type for output of attendance information ,,,Mari
TRN,10840,,勤怠(ver.1.3),Attendance (ver. 1.3),,,Mari
TRN,10850,,勤怠(ver.3.0),Attendance (ver. 3.0),,,Mari
TRN,10860,,勤怠関係の承認申請状況を把握するためのレポートタイプ,Report type for visualization of attendance related approval requests ,,,Mari
TRN,10870,,勤怠承認申請,Attendance Approval Request ,,,Mari
